Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Timestamp,Issue status
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 11 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/compare/nifty.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+11+more&activeIssueId=974108233,2026-04-23 18:27:17 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/platforms.html,"Experimental, SC 3.2.3","<nav class=""nav"" aria-label=""Main navigation"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108234,2026-04-23 18:27:17 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 11 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/compare/oneshop.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+11+more&activeIssueId=974108235,2026-04-23 18:27:23 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/pricing.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108236,2026-04-23 18:27:23 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 11 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/compare/primelister.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+11+more&activeIssueId=974108237,2026-04-23 18:27:28 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/learning.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108238,2026-04-23 18:27:31 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 11 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/compare/selleraider.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+11+more&activeIssueId=974108239,2026-04-23 18:27:34 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/blog/index.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108240,2026-04-23 18:27:37 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 11 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/compare/vendoo.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+11+more&activeIssueId=974108241,2026-04-23 18:27:41 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/documentation.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108242,2026-04-23 18:27:44 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/help/getting-started.html,"Experimental, SC 3.2.3","<nav class=""nav"">",.nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108243,2026-04-23 18:27:47 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/roadmap-public.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108244,2026-04-23 18:27:49 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/help/inventory-management.html,"Experimental, SC 3.2.3","<nav class=""nav"">",.nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108245,2026-04-23 18:27:52 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/status.html,"Experimental, SC 3.2.3","<nav class=""nav"" aria-label=""Main navigation"">",.nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108246,2026-04-23 18:27:34 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/changelog.html,"Experimental, SC 3.2.3","<nav class=""nav"" aria-label=""Main navigation"">",.nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108249,2026-04-23 18:27:55 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 11 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/compare/crosslist.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+11+more&activeIssueId=974108251,2026-04-23 18:28:02 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/help/automations.html,"Experimental, SC 3.2.3","<nav class=""nav"">",.nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108252,2026-04-23 18:28:03 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/affiliate.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108253,2026-04-23 18:28:06 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/help/troubleshooting.html,"Experimental, SC 3.2.3","<nav class=""nav"">",.nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108254,2026-04-23 18:28:09 UTC,visible
