Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Timestamp,Issue status
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#widget-collapse-btn,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""widget-collapse-btn"" aria-label=""Collapse"" onclick=""const c=this.closest('.collapsible-card');c.classList.toggle('collapsed');this.textContent=c.classList.contains('collapsed')?'▼':'▲';"" title=""Collapse/Expand"">▲</button>",".collapsible-card.card:nth-child(3) > .card-header > .widget-collapse-btn[aria-label=""Collapse""][title=""Collapse/Expand""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23widget-collapse-btn&activeBehaviorValue=&activeIssueId=968592215,2026-04-21 19:13:13 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#widget-collapse-btn,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""widget-collapse-btn"" aria-label=""Collapse"" onclick=""const c=this.closest('.collapsible-card');c.classList.toggle('collapsed');this.textContent=c.classList.contains('collapsed')?'▼':'▲';"" title=""Collapse/Expand"">▲</button>",".collapsible-card.card:nth-child(2) > .card-header > .widget-collapse-btn[aria-label=""Collapse""][title=""Collapse/Expand""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23widget-collapse-btn&activeBehaviorValue=&activeIssueId=968592217,2026-04-21 19:13:13 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,span#nav-item-badge.nav-item-badge-primary,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<span class=""nav-item-badge nav-item-badge-primary"">2</span>",.nav-item-badge-primary,False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=span%23nav-item-badge.nav-item-badge-primary&activeBehaviorValue=&activeIssueId=968592258,2026-04-21 19:13:30 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,div#text-2xl.font-bold.text-success,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<div class=""text-2xl font-bold text-success"">0</div>",.text-success,False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 3:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=div%23text-2xl.font-bold.text-success&activeBehaviorValue=&activeIssueId=968592259,2026-04-21 19:13:30 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#btn.btn-primary,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""btn btn-primary"" onclick=""handlers.openImageUpload()"">",".empty-state > .btn-primary.btn[onclick=""handlers.openImageUpload()""]",True,Pending Review,False,"Fix any of the following:
 Element's background color could not be determined due to a pseudo element",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23704&activeComponentId=button%23btn.btn-primary&activeBehaviorValue=&activeIssueId=968592261,2026-04-21 19:13:30 UTC,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img#header-logo,,Ensure that images have meaningful alt text that serves the same purpose as the image.,https://vaultlister.com/,"Experimental, SC 1.1.1","<img src=""/assets/logo/lockups/horizontal-2048.png"" alt=""VaultLister"" class=""header-logo"" style=""height:28px;width:auto;margin-right:8px;display:block;"">",.header-logo,True,Pending Review,False,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it. For instance, you can change the alt text for this image from ""VaultLister"" to our AI-powered suggestion of ""VaultLister platform logo.""",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23779&activeComponentId=img%23header-logo&activeBehaviorValue=&activeIssueId=968592271,2026-04-21 19:13:24 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,div,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<div style=""font-size: 9px; color: var(--gray-400); text-align: center;"">T</div>",.mini-calendar-grid > div:nth-child(5),False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=div%23&activeBehaviorValue=&activeIssueId=968592415,2026-04-21 19:13:35 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,div,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<div style=""font-size: 9px; color: var(--gray-400); text-align: center;"">S</div>",.mini-calendar-grid > div:nth-child(7),False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=div%23&activeBehaviorValue=&activeIssueId=968592416,2026-04-21 19:13:35 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,div,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<div style=""font-size: 9px; color: var(--gray-400); text-align: center;"">S</div>",.mini-calendar-grid > div:nth-child(1),False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=div%23&activeBehaviorValue=&activeIssueId=968592417,2026-04-21 19:13:35 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,div,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<div style=""font-size: 9px; color: var(--gray-400); text-align: center;"">W</div>",.mini-calendar-grid > div:nth-child(4),False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=div%23&activeBehaviorValue=&activeIssueId=968592418,2026-04-21 19:13:35 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,div,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<div style=""font-size: 9px; color: var(--gray-400); text-align: center;"">F</div>",.mini-calendar-grid > div:nth-child(6),False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=div%23&activeBehaviorValue=&activeIssueId=968592419,2026-04-21 19:13:35 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,div,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<div style=""font-size: 9px; color: var(--gray-400); text-align: center;"">T</div>",.mini-calendar-grid > div:nth-child(3),False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=div%23&activeBehaviorValue=&activeIssueId=968592420,2026-04-21 19:13:35 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,div,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<div style=""font-size: 9px; color: var(--gray-400); text-align: center;"">M</div>",.mini-calendar-grid > div:nth-child(2),False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=div%23&activeBehaviorValue=&activeIssueId=968592422,2026-04-21 19:13:35 UTC,visible
role-required,Interactive elements must have a correct role assigned,serious,div#folder-item.active,,Ensure that the role of an interactive element is not missing or incorrect.,https://vaultlister.com/,"Experimental, SC 4.1.2","<div class=""folder-item active"" onclick=""handlers.selectFolder(null)"">",.folder-item,False,Confirmed Issue,False,"Fix any of the following:
 Ensure that a widget role is set on the element. Add the appropriate role from the set of ARIA-prescribed widget roles.
 If the element is composed of multiple interactive elements, add a composite role to the element from the set of composite widget roles set by ARIA.
If the element is not supposed to be interacted with, add a role=""none"" or role=""presentation"" to it.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23823&activeComponentId=div%23folder-item.active&activeBehaviorValue=&activeIssueId=968592784,2026-04-21 19:13:30 UTC,visible
role-required,Interactive elements must have a correct role assigned,serious,div#quick-upload-zone,,Ensure that the role of an interactive element is not missing or incorrect.,https://vaultlister.com/,"Experimental, SC 4.1.2","<div class=""quick-upload-zone"" onclick=""handlers.openImageUpload()"">",.quick-upload-zone,False,Confirmed Issue,False,"Fix any of the following:
 Ensure that a widget role is set on the element. Add the appropriate role from the set of ARIA-prescribed widget roles.
 If the element is composed of multiple interactive elements, add a composite role to the element from the set of composite widget roles set by ARIA.
If the element is not supposed to be interacted with, add a role=""none"" or role=""presentation"" to it.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23823&activeComponentId=div%23quick-upload-zone&activeBehaviorValue=&activeIssueId=968592785,2026-04-21 19:13:30 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#quick-upload-zone,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div class=""quick-upload-zone"" onclick=""handlers.openImageUpload()"">",.quick-upload-zone,False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23quick-upload-zone&activeBehaviorValue=&activeIssueId=968592786,2026-04-21 19:13:30 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#folder-item.active,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div class=""folder-item active"" onclick=""handlers.selectFolder(null)"">",.folder-item,False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23folder-item.active&activeBehaviorValue=&activeIssueId=968592787,2026-04-21 19:13:30 UTC,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img,,Ensure that images have meaningful alt text that serves the same purpose as the image.,https://vaultlister.com/documentation.html,"Experimental, SC 1.1.1","<img src=""/assets/logo/Favicon/favicon-64.png"" alt=""VaultLister icon"" style=""width:64px;height:64px;"">","img[alt=""VaultLister icon""]",False,Confirmed Issue,False,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it. For instance, you can change the alt text for this image from ""VaultLister icon"" to our AI-powered suggestion of ""VaultLister icon favicon.""",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23779&activeComponentId=img%23&activeBehaviorValue=&activeIssueId=968593046,2026-04-21 19:13:30 UTC,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img,,Ensure that images have meaningful alt text that serves the same purpose as the image.,https://vaultlister.com/documentation.html,"Experimental, SC 1.1.1","<img src=""/assets/logo/lockups/horizontal-2048.svg"" alt=""VaultLister horizontal logo on white"" style=""max-height:60px;max-width:100%;"">",.mk-card:nth-child(1) > .mk-card-preview > img,True,Pending Review,False,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it. For instance, you can change the alt text for this image from ""VaultLister horizontal logo on white"" to our AI-powered suggestion of ""VaultLister logo, a reselling platform.""",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23779&activeComponentId=img%23&activeBehaviorValue=&activeIssueId=968593047,2026-04-21 19:13:30 UTC,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img,,Ensure that images have meaningful alt text that serves the same purpose as the image.,https://vaultlister.com/documentation.html,"Experimental, SC 1.1.1","<img src=""/assets/logo/lockups/horizontal-2048.svg"" alt=""VaultLister horizontal logo on dark"" style=""max-height:60px;max-width:100%;filter:brightness(0) invert(1);"">",.mk-card:nth-child(2) > .mk-card-preview > img,True,Pending Review,False,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it. For instance, you can change the alt text for this image from ""VaultLister horizontal logo on dark"" to our AI-powered suggestion of ""VaultLister logo, a multi-channel reselling tool.""",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23779&activeComponentId=img%23&activeBehaviorValue=&activeIssueId=968593048,2026-04-21 19:13:30 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/help.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=968593270,2026-04-21 19:12:48 UTC,visible
decorative-image,Decorative images must be marked as such,moderate,img,,Ensure that an image that exists only for aesthetic purposes is not read by assistive technologies.,https://vaultlister.com/,"Experimental, SC 1.1.1, SC 4.1.2","<img src=""/assets/logos/ebay/logo.svg"" alt=""eBay"" width=""36"" height=""36"" style=""object-fit:contain;"">","img[alt=""eBay""]",False,Confirmed Issue,False,"Fix any of the following:
 Add alt="""" or role=""presentation"" to the image. In case of an svg, remove the <title> tag inside the svg, if it exists. Remove role=""img"" and add role=""presentation"".",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23776&activeComponentId=img%23&activeBehaviorValue=&activeIssueId=968593423,2026-04-21 19:13:19 UTC,visible
decorative-image,Decorative images must be marked as such,moderate,img,,Ensure that an image that exists only for aesthetic purposes is not read by assistive technologies.,https://vaultlister.com/,"Experimental, SC 1.1.1, SC 4.1.2","<img src=""/assets/logos/depop/logo.svg"" alt=""Depop"" width=""36"" height=""36"" style=""object-fit:contain;"">","img[alt=""Depop""]",False,Confirmed Issue,False,"Fix any of the following:
 Add alt="""" or role=""presentation"" to the image. In case of an svg, remove the <title> tag inside the svg, if it exists. Remove role=""img"" and add role=""presentation"".",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23776&activeComponentId=img%23&activeBehaviorValue=&activeIssueId=968593424,2026-04-21 19:13:19 UTC,visible
decorative-image,Decorative images must be marked as such,moderate,img,,Ensure that an image that exists only for aesthetic purposes is not read by assistive technologies.,https://vaultlister.com/,"Experimental, SC 1.1.1, SC 4.1.2","<img src=""/assets/logos/poshmark/logo.png"" alt=""Poshmark"" width=""36"" height=""36"" style=""object-fit:contain;"">","img[alt=""Poshmark""]",False,Confirmed Issue,False,"Fix any of the following:
 Add alt="""" or role=""presentation"" to the image. In case of an svg, remove the <title> tag inside the svg, if it exists. Remove role=""img"" and add role=""presentation"".",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23776&activeComponentId=img%23&activeBehaviorValue=&activeIssueId=968593425,2026-04-21 19:13:19 UTC,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img,,Ensure that images have meaningful alt text that serves the same purpose as the image.,https://vaultlister.com/,"Experimental, SC 1.1.1","<img src=""/assets/logos/shopify/logo.svg"" alt=""Shopify"" width=""36"" height=""36"" style=""object-fit:contain;"">","img[alt=""Shopify""]",False,Confirmed Issue,False,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it. For instance, you can change the alt text for this image from ""Shopify"" to our AI-powered suggestion of ""Shopify logo for connecting to VaultLister.""",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23779&activeComponentId=img%23&activeBehaviorValue=&activeIssueId=968593426,2026-04-21 19:13:19 UTC,visible
meaningful-alt-text-ai,Images must have a meaningful alt text,moderate,img,,Ensure that images have meaningful alt text that serves the same purpose as the image.,https://vaultlister.com/,"Experimental, SC 1.1.1","<img src=""/assets/logos/whatnot/logo.svg"" alt=""Whatnot"" width=""36"" height=""36"" style=""object-fit:contain;"">","img[alt=""Whatnot""]",False,Confirmed Issue,False,"Fix any of the following:
 Add meaningful alt text to images. Avoid generic phrases like ""image,"" ""img,"" ""graph,"" or ""pic"" as they do not convey details about the image's content. If an image is purely decorative and does not provide meaningful information, add alt="""" or role=""presentation"" to it. For instance, you can change the alt text for this image from ""Whatnot"" to our AI-powered suggestion of ""Whatnot logo for connecting selling platform.""",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23779&activeComponentId=img%23&activeBehaviorValue=&activeIssueId=968593427,2026-04-21 19:13:19 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,textarea,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/affiliate.html,SC 1.4.3,"<textarea id=""apply-plan"" name=""promotion_plan"" required="""" placeholder=""e.g. YouTube reviews, Instagram Reels, reselling community newsletter…""></textarea>",#apply-plan,True,Pending Review,False,"Fix any of the following:
  Element's background color could not be determined because it's partially obscured by another element",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23704&activeComponentId=textarea%23&activeBehaviorValue=&activeIssueId=968593496,2026-04-21 19:12:43 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button#btn.btn-primary,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/affiliate.html,SC 1.4.1.1,"<button type=""submit"" class=""btn btn-primary"" id=""apply-submit"" style="""">",#apply-submit,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23btn.btn-primary&activeBehaviorValue=&activeIssueId=968593497,2026-04-21 19:12:43 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/affiliate.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=968593498,2026-04-21 19:12:43 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,span#highlight,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/platforms.html,SC 1.4.3,"<span class=""highlight"">Integrations</span>",.highlight,True,Pending Review,False,"Fix any of the following:
  Element has a 1:1 contrast ratio with the background",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23704&activeComponentId=span%23highlight&activeBehaviorValue=&activeIssueId=968594187,2026-04-21 19:12:49 UTC,visible
